0.008000	 0.004049	 1.000004	 0.499676	 0.001619	 1.250020
0.008100	 0.004099	 1.000004	 0.499668	 0.001659	 1.250021
0.008200	 0.004149	 1.000005	 0.499660	 0.001700	 1.250021
0.008300	 0.004199	 1.000005	 0.499652	 0.001742	 1.250021
0.008400	 0.004249	 1.000005	 0.499643	 0.001784	 1.250021
0.008500	 0.004299	 1.000005	 0.499635	 0.001826	 1.250022
0.008600	 0.004349	 1.000005	 0.499626	 0.001869	 1.250022
0.008700	 0.004399	 1.000005	 0.499617	 0.001913	 1.250022
0.008800	 0.004449	 1.000006	 0.499609	 0.001957	 1.250022
0.008900	 0.004499	 1.000006	 0.499600	 0.002001	 1.250023
0.009000	 0.004549	 1.000006	 0.499591	 0.002046	 1.250023
0.009100	 0.004599	 1.000006	 0.499582	 0.002091	 1.250023
0.009200	 0.004649	 1.000006	 0.499573	 0.002137	 1.250023
0.009300	 0.004699	 1.000007	 0.499563	 0.002184	 1.250024
0.009400	 0.004749	 1.000007	 0.499554	 0.002231	 1.250024
0.009500	 0.004799	 1.000007	 0.499544	 0.002278	 1.250024
0.009600	 0.004849	 1.000007	 0.499535	 0.002326	 1.250024
0.009700	 0.004898	 1.000008	 0.499525	 0.002374	 1.250025
0.009800	 0.004948	 1.000008	 0.499515	 0.002423	 1.250025
0.009900	 0.004998	 1.000008	 0.499505	 0.002473	 1.250025
0.010000	 0.005048	 1.000008	 0.499495	 0.002523	 1.250025
0.010100	 0.005098	 1.000009	 0.499485	 0.002573	 1.250026
0.010200	 0.005148	 1.000009	 0.499475	 0.002624	 1.250026
0.010300	 0.005198	 1.000009	 0.499465	 0.002675	 1.250026
0.010400	 0.005248	 1.000009	 0.499455	 0.002727	 1.250026
0.010500	 0.005298	 1.000010	 0.499444	 0.002780	 1.250027
0.010600	 0.005348	 1.000010	 0.499434	 0.002832	 1.250027
0.010700	 0.005398	 1.000010	 0.499423	 0.002886	 1.250027
0.010800	 0.005448	 1.000010	 0.499412	 0.002940	 1.250027
0.010900	 0.005498	 1.000011	 0.499401	 0.002994	 1.250028
0.011000	 0.005548	 1.000011	 0.499390	 0.003049	 1.250028
0.011100	 0.005598	 1.000011	 0.499379	 0.003104	 1.250028
0.011200	 0.005648	 1.000012	 0.499368	 0.003160	 1.250028
0.011300	 0.005698	 1.000012	 0.499357	 0.003216	 1.250029
0.011400	 0.005748	 1.000012	 0.499345	 0.003273	 1.250029
0.011500	 0.005797	 1.000013	 0.499334	 0.003331	 1.250029
0.011600	 0.005847	 1.000013	 0.499322	 0.003389	 1.250029
0.011700	 0.005897	 1.000013	 0.499311	 0.003447	 1.250030
0.011800	 0.005947	 1.000014	 0.499299	 0.003506	 1.250030
0.011900	 0.005997	 1.000014	 0.499287	 0.003565	 1.250030
0.012000	 0.006047	 1.000014	 0.499275	 0.003625	 1.250030
0.012100	 0.006097	 1.000015	 0.499263	 0.003685	 1.250031
0.012200	 0.006147	 1.000015	 0.499251	 0.003746	 1.250031
0.012300	 0.006197	 1.000015	 0.499239	 0.003807	 1.250031
0.012400	 0.006247	 1.000016	 0.499226	 0.003869	 1.250031
0.012500	 0.006297	 1.000016	 0.499214	 0.003931	 1.250032
0.012600	 0.006347	 1.000017	 0.499201	 0.003994	 1.250032
0.012700	 0.006397	 1.000017	 0.499188	 0.004058	 1.250032
0.012800	 0.006447	 1.000017	 0.499176	 0.004121	 1.250032
0.012900	 0.006496	 1.000018	 0.499163	 0.004186	 1.250033
0.013000	 0.006546	 1.000018	 0.499150	 0.004250	 1.250033
0.013100	 0.006596	 1.000019	 0.499137	 0.004316	 1.250033
0.013200	 0.006646	 1.000019	 0.499124	 0.004382	 1.250033
